,Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,SMA,STD,Bollinger Upper,Bollinger Lower,Momentum,Williams %14,Stochastic %K with window size14,Stochastic %D with window size 3,Symbol,Series
2013,2016-05-27,184.8,185.4,192.95,185.0,191.55,191.7,191.01,8241406,157422906535000.0,86847.0,4657980,0.5652,193.01500000000001,16.37365583077341,225.76231166154685,160.26768833845318,0.04427158170918153,-27.986906710310993,84.2767295597484,65.18999667777886,ADANIPORTS,EQ
2014,2016-05-30,191.7,192.7,194.0,185.45,189.25,190.25,189.39,3672794,69558064654999.99,35580.0,1333124,0.363,190.88,13.407601928575856,217.6952038571517,164.06479614284828,0.047789029077608666,-32.73322422258591,56.14035087719304,65.38492845165814,ADANIPORTS,EQ
2015,2016-05-31,190.25,190.25,194.7,186.55,193.1,192.15,191.42,6758009,129361439359999.98,65871.0,3425816,0.5069,188.7125,8.373578041195884,205.45965608239177,171.96534391760824,0.053493440293279654,-26.51391162029457,68.7116564417179,69.70957895955313,ADANIPORTS,EQ
2016,2016-06-01,192.15,192.85,203.3,192.5,202.0,202.3,200.27,10935767,219005759270000.0,89988.0,4132776,0.3779,188.415,7.723359986117213,203.86171997223443,172.96828002776556,0.055480129057799456,-2.9761904761904745,90.74074074074075,71.86424935321725,ADANIPORTS,EQ
2017,2016-06-02,202.3,203.45,206.5,200.7,204.05,205.2,203.56,6232617,126869122659999.98,74661.0,2585612,0.4149,188.775,8.33706846126306,205.44913692252612,172.1008630774739,0.05228617409464957,-3.5326086956522036,77.58620689655157,79.01286802633676,ADANIPORTS,EQ
2018,2016-06-03,205.2,206.25,206.25,202.1,203.5,204.55,203.92,3927140,80083004835000.0,29144.0,1877028,0.478,189.275,8.976951481221628,207.22890296244327,171.32109703755674,0.05315929202426731,-5.298913043478228,59.03614457831358,75.78769740520198,ADANIPORTS,EQ
2019,2016-06-06,204.55,201.0,204.55,196.0,203.8,203.7,200.93,5811557,116768865859999.98,44411.0,2559845,0.4405,189.6225,9.405813921601114,208.43412784320222,170.81087215679779,0.05359688917532066,-7.6086956521739415,90.05847953216349,75.56027700234289,ADANIPORTS,EQ
2020,2016-06-07,203.7,204.65,207.65,202.2,206.1,206.5,205.47,3666830,75341743455000.0,38840.0,1476669,0.4027,190.22,10.08998200412535,210.3999640082507,170.0400359917493,0.05281866399157961,-3.030303030303044,78.8990825688073,75.99790222642814,ADANIPORTS,EQ
2021,2016-06-08,206.5,207.0,207.85,201.7,204.3,203.4,204.71,2752494,56346961290000.0,33373.0,977177,0.355,190.73999999999998,10.500433575077977,211.74086715015594,169.73913284984403,0.05406015557718576,-11.866666666666637,27.64227642276448,65.53327950791177,ADANIPORTS,EQ
2022,2016-06-09,203.4,204.45,205.85,201.0,201.95,201.9,203.05,2365078,48022167510000.0,21717.0,619883,0.2621,191.0775,10.755029117452715,212.58755823490543,169.56744176509454,0.05674728074097511,-19.349593495934922,18.556701030927975,41.69935334083326,ADANIPORTS,EQ
2023,2016-06-10,201.9,202.95,205.7,201.5,203.0,202.75,203.62,1978971,40296547675000.0,17757.0,519966,0.2627,191.7875,11.044215859391425,213.87593171878285,169.69906828121714,0.06072377836328046,-16.58536585365852,29.76190476190484,25.320294071865778,ADANIPORTS,EQ
2024,2016-06-13,202.75,201.2,203.7,197.7,203.15,202.6,200.21,2446154,48974035680000.0,33632.0,910449,0.3722,192.6275,11.202601612848671,215.03270322569733,170.22229677430266,0.06422708770627426,-19.81132075471698,81.66666666666676,43.32842415316654,ADANIPORTS,EQ
2025,2016-06-14,202.6,202.6,210.0,201.85,208.2,208.6,207.92,4836424,100560428225000.0,50292.0,1622118,0.3354,193.895,11.515480427456954,216.9259608549139,170.8640391450861,0.0623900149861392,-4.895104895104916,82.82208588957049,64.75021910604738,ADANIPORTS,EQ
2026,2016-06-15,208.6,211.0,211.9,206.3,206.95,207.0,207.88,4053483,84265613440000.0,31717.0,2006015,0.4949,195.085,11.581644960948221,218.24828992189646,171.92171007810356,0.06379121924750983,-18.215613382899644,12.49999999999981,58.99625085207904,ADANIPORTS,EQ
2027,2016-06-16,207.0,207.5,209.5,202.1,207.65,208.5,205.66,4409306,90680815180000.0,52781.0,1926823,0.437,196.9325,10.529048477595612,217.99059695519122,175.8744030448088,0.06577233496453705,-12.854442344045383,86.4864864864865,60.60285745868561,ADANIPORTS,EQ
2028,2016-06-17,208.5,209.0,209.5,206.45,206.6,207.7,208.0,2988774,62167882045000.01,44908.0,1448309,0.4846,198.42000000000002,9.781042351157371,217.98208470231475,178.85791529768528,0.06596601786801999,-16.568047337278177,40.983606557376895,46.656697681287746,ADANIPORTS,EQ
2029,2016-06-20,207.7,203.35,208.9,203.35,207.0,206.8,206.88,1787203,36972853425000.0,15656.0,548538,0.3069,199.705,9.046443034717814,217.79788606943563,181.6121139305644,0.06816019797977291,-26.288659793814396,62.16216216216234,63.21075173534192,ADANIPORTS,EQ
2030,2016-06-21,206.8,207.0,209.95,203.0,203.3,203.25,206.03,2846802,58651604390000.0,28937.0,1247880,0.4382999999999999,200.825,7.903671698472434,216.63234339694486,185.01765660305512,0.07127132983023556,-54.40251572327046,3.5971223021582794,35.580963673899184,ADANIPORTS,EQ
2031,2016-06-22,203.25,204.0,208.45,203.1,207.95,207.35,205.66,3917750,80571065930000.0,30108.0,2042510,0.5213,202.05,6.791461357459313,215.63292271491864,188.4670772850814,0.0734752495220417,-28.61635220125792,79.43925233644869,48.399512266923125,ADANIPORTS,EQ
2032,2016-06-23,207.35,207.8,208.8,204.6,206.4,207.15,206.5,4392227,90701618480000.0,24980.0,2871135,0.6537000000000001,203.16750000000002,5.524235479504711,214.21597095900944,192.1190290409906,0.07904631069012108,-29.874213836477974,60.71428571428574,47.91688678429758,ADANIPORTS,EQ
2033,2016-06-24,207.15,200.0,203.1,195.35,203.0,201.9,199.25,6402985,127580410959999.98,35882.0,3870309,0.6045,203.67749999999998,4.838047534781672,213.3535950695633,194.00140493043665,0.09587179789502887,-60.42296072507549,84.5161290322582,74.88988902766422,ADANIPORTS,EQ
2034,2016-06-27,201.9,202.0,205.65,202.0,203.65,203.85,204.18,2862705,58450474275000.0,33482.0,1529179,0.5342,204.35750000000002,3.66499353792283,211.68748707584567,197.02751292415437,0.12051575435587462,-48.64048338368583,50.68493150684908,65.3051154177977,ADANIPORTS,EQ
2035,2016-06-28,203.85,204.0,206.8,202.55,202.65,202.9,203.92,5865629,119614041940000.02,43533.0,4020934,0.6855,204.89499999999998,2.3230481340288605,209.54109626805771,200.24890373194225,0.1374030898750095,-54.38066465256794,8.235294117646925,47.81211821891808,ADANIPORTS,EQ
2036,2016-06-29,202.9,204.0,205.25,202.2,202.9,203.05,203.39,6496278,132125461834999.98,31084.0,5097729,0.7847,204.93250000000003,2.284690178549875,209.5018803570998,200.36311964290027,0.14852220391492965,-53.47432024169178,27.868852459017035,28.929692694504364,ADANIPORTS,EQ
2037,2016-06-30,203.05,205.9,207.8,203.5,207.0,206.85,205.85,5638170,116064451075000.0,65785.0,3743331,0.6639,205.01500000000001,2.324305216248047,209.6636104324961,200.36638956750392,0.15112548772566936,-30.51359516616319,77.90697674418571,38.00370777361657,ADANIPORTS,EQ
2038,2016-07-01,206.85,205.1,207.9,203.8,204.5,204.3,205.84,3280576,67526567020000.01,34565.0,2037239,0.621,205.0025,2.3276074798778184,209.65771495975562,200.34728504024437,0.15589574889861726,-45.921450151057336,12.195121951219528,39.323650384807436,ADANIPORTS,EQ
2039,2016-07-04,204.3,206.0,213.95,205.5,213.5,213.25,210.43,5170996,108811752309999.98,49747.0,2254358,0.436,205.47999999999996,2.9442361177772884,211.36847223555455,199.59152776444537,0.15693473658098916,-3.7634408602149936,91.71597633136108,60.606025008922124,ADANIPORTS,EQ
2040,2016-07-05,213.25,214.55,216.4,213.0,214.55,214.55,215.0,6536180,140527128750000.0,57739.0,3328142,0.5092,205.8825,3.5739288054880354,213.03035761097607,198.73464238902392,0.1593468285080163,-8.78859857482182,45.58823529411791,49.83311119223285,ADANIPORTS,EQ
2041,2016-07-07,214.55,216.45,216.45,208.6,209.75,210.05,210.79,7139883,150503434160000.0,93181.0,4545701,0.6367,206.215,3.6395524596708944,213.4941049193418,198.9358950806582,0.1651595897958451,-30.33175355450227,18.471337579618066,51.9251830683657,ADANIPORTS,EQ
2042,2016-07-08,210.05,210.05,211.95,204.6,207.25,207.05,207.2,2451302,50791226135000.0,38590.0,903203,0.3685,206.4725,3.4976110269968017,213.4677220539936,199.47727794600638,0.1752056737937884,-44.54976303317526,33.33333333333359,32.4643020690232,ADANIPORTS,EQ
2043,2016-07-11,207.05,210.25,218.25,208.0,217.95,217.45,214.5,7409680,158938354195000.0,62492.0,3957607,0.5341,207.20750000000004,4.156645756953519,215.52079151390708,198.894208486093,0.1814408460512225,-3.4934497816594376,92.1951219512194,47.9999309547237,ADANIPORTS,EQ
2044,2016-07-12,217.45,219.2,219.9,215.4,216.9,218.0,218.45,5113880,111711261525000.0,50715.0,2857506,0.5588000000000001,207.97750000000002,4.654750685997918,217.28700137199587,198.66799862800417,0.18652062588485768,-7.739307535641568,57.77777777777765,61.10207768744356,ADANIPORTS,EQ
2045,2016-07-13,218.0,217.45,222.0,215.2,216.7,217.3,218.7,5136217,112326592595000.0,42499.0,2512552,0.4892,208.4125,5.1011060463555955,218.6147120927112,198.2102879072888,0.1949261871486364,-17.636022514071247,30.88235294117675,60.28508422339127,ADANIPORTS,EQ
2046,2016-07-14,217.3,217.3,220.7,214.55,217.2,216.9,217.87,3685749,80302509160000.0,28410.0,1410898,0.3828,208.90749999999997,5.426767842091098,219.76103568418216,198.05396431581778,0.19663930121923096,-19.136960600375208,38.21138211382119,42.29050427759188,ADANIPORTS,EQ
2047,2016-07-15,216.9,219.2,223.65,218.25,220.3,220.5,221.34,5747335,127210130684999.98,60659.0,2445424,0.4255,209.5075,6.011245492395695,221.52999098479137,197.48500901520862,0.18996158766436408,-14.549653579676697,41.66666666666662,36.92013390722153,ADANIPORTS,EQ
2048,2016-07-18,220.5,221.65,222.9,216.25,216.75,217.95,219.63,3449057,75751885875000.0,32846.0,1096389,0.3179,210.01999999999998,6.279968152898981,222.57993630579796,197.460063694202,0.18126895479491623,-26.573426573426634,25.5639097744359,35.14731951830792,ADANIPORTS,EQ
2049,2016-07-19,217.95,218.9,221.8,216.1,221.35,220.6,219.63,3614887,79392186330000.0,22803.0,1830147,0.5063000000000001,210.70999999999998,6.654511726431436,224.01902345286285,197.4009765471371,0.17183911136953825,-14.21911421911426,78.94736842105239,48.72598162071832,ADANIPORTS,EQ
2050,2016-07-20,220.6,221.0,222.4,218.5,220.95,221.4,220.9,3477005,76808743480000.0,27436.0,1797573,0.517,211.61749999999998,6.819173337100485,225.25584667420094,197.97915332579902,0.16080948209756943,-11.16625310173697,74.3589743589744,59.623417518154234,ADANIPORTS,EQ
2051,2016-07-21,221.4,222.0,226.35,219.8,223.1,223.2,223.5,5312623,118739765034999.98,55893.0,2477162,0.4663,212.41,7.2070981094553765,226.82419621891074,197.99580378108925,0.1495788293116605,-13.968957871396931,51.90839694656467,68.40491324219717,ADANIPORTS,EQ
2052,2016-07-22,223.2,223.0,225.95,221.6,225.25,225.35,224.88,3937731,88553237940000.0,32147.0,2198333,0.5583,213.32,7.643769392631785,228.60753878526356,198.03246121473643,0.13708432354132435,-4.597701149425287,86.20689655172426,70.82475595242111,ADANIPORTS,EQ
2053,2016-07-25,225.35,226.3,227.45,224.15,227.25,226.15,226.02,4843432,109473357230000.0,30807.0,3427468,0.7077,214.53250000000003,7.66024039414907,229.85298078829817,199.2120192117019,0.12270723761324552,-5.689277899343471,60.60606060606092,66.24045136811662,ADANIPORTS,EQ
2054,2016-07-26,226.15,227.0,229.45,222.15,224.3,224.4,227.12,3999228,90828722410000.0,66782.0,2126186,0.5316,215.56,7.529042016460308,230.61808403292062,200.50191596707938,0.10913353836497797,-20.321931589537158,30.82191780821925,59.211624988668156,ADANIPORTS,EQ
2055,2016-07-27,224.4,226.0,229.45,223.55,228.25,228.7,227.21,3648076,82886682295000.0,23393.0,1602809,0.4394,216.85,7.455640747030394,231.76128149406077,201.93871850593922,0.09504940648668349,-3.0181086519114695,87.28813559322029,59.572038002500165,ADANIPORTS,EQ
2056,2016-07-28,228.7,229.8,231.55,224.4,225.5,225.25,227.8,4676659,106534089965000.0,42326.0,2962026,0.6334000000000001,217.95999999999998,6.926771101757733,231.81354220351545,204.1064577964845,0.0831147988969271,-26.75159235668793,11.8881118881118,43.33272176318379,ADANIPORTS,EQ
2057,2016-07-29,225.25,227.95,233.5,226.15,232.65,232.4,229.79,4990407,114674211609999.98,73045.0,2779299,0.5569,219.2375,7.123217690381532,233.48393538076309,204.99106461923694,0.06622874053485035,-5.804749340369367,85.03401360544224,61.40342036225812,ADANIPORTS,EQ
2058,2016-08-01,232.4,234.45,236.25,225.85,228.5,228.55,231.85,3414966,79174919395000.0,42757.0,1459355,0.4272999999999999,220.45,6.481776072500157,233.4135521450003,207.48644785499968,0.05047779268238589,-35.48387096774191,25.961538461538613,40.961221318364224,ADANIPORTS,EQ
2059,2016-08-02,228.55,230.0,231.7,223.8,225.0,224.65,228.45,2083401,47595778370000.0,25339.0,607349,0.2915,221.02000000000004,6.314382080143265,233.64876416028656,208.39123583971352,0.03691634161166751,-53.45622119815668,10.759493670886036,40.58501524595564,ADANIPORTS,EQ
2060,2016-08-03,224.65,225.7,228.4,221.5,223.0,222.85,224.45,3212161,72095908205000.0,34887.0,1299769,0.4046,221.435,6.137033828481661,233.70906765696333,209.16093234303668,0.026169056522572717,-66.50124069478909,19.565217391304248,18.762083174576308,ADANIPORTS,EQ
2061,2016-08-04,222.85,226.2,229.5,223.05,228.35,227.9,226.68,2779249,62999946729999.99,26115.0,1118362,0.4024,222.32750000000001,5.67472408337646,233.67694816675294,210.9780518332471,0.015785562692630168,-41.43920595533495,75.19379844961244,35.172836503934256,ADANIPORTS,EQ
2062,2016-08-05,227.9,230.6,234.9,229.25,233.7,234.0,232.2,2112014,49041150025000.0,30266.0,850123,0.4025,223.675,5.0177448280370145,233.71048965607403,213.639510343926,0.007035721135652111,-11.16625310173697,84.07079646017691,59.60993743369787,ADANIPORTS,EQ
2063,2016-08-08,234.0,235.5,241.4,234.05,240.5,240.65,237.68,3171611,75381552855000.0,32451.0,1107411,0.3492,224.83499999999998,6.073521045993993,236.98204209198798,212.68795790801198,0.0010270146093108114,-3.2751091703056763,89.79591836734693,83.02017109237876,ADANIPORTS,EQ
2064,2016-08-09,240.65,241.0,242.9,234.8,239.0,239.75,239.04,7445154,177967011860000.0,53510.0,1513927,0.2032999999999999,225.92249999999999,6.700166435585818,239.3228328711716,212.52216712882836,0.0008444471587458365,-13.636363636363663,61.111111111111015,78.32594197954496,ADANIPORTS,EQ
2065,2016-08-10,239.75,244.5,261.25,244.15,257.6,258.45,254.87,19509517,497243612240000.0,151363.0,5137091,0.2633,227.98000000000002,9.602568187253985,247.18513637450798,208.77486362549206,0.01264611187183911,-7.044025157232733,83.62573099415197,78.17758682420332,ADANIPORTS,EQ
2066,2016-08-11,258.45,258.5,259.75,251.1,254.0,253.5,255.82,4663215,119293737745000.0,50075.0,1997116,0.4283,229.81000000000003,10.793523886855564,251.39704777371117,208.2229522262889,0.0358680178839915,-19.49685534591195,27.74566473988444,57.49416894838248,ADANIPORTS,EQ
2067,2016-08-12,253.5,254.3,261.0,251.2,258.0,258.25,256.11,8089419,207181030885000.0,48020.0,4748195,0.5870000000000001,231.69750000000005,12.278366458780972,256.254232917562,207.14076708243812,0.07406998478286483,-7.547169811320755,71.93877551020411,61.10339041474685,ADANIPORTS,EQ
2068,2016-08-16,258.25,259.6,274.6,258.3,273.7,273.55,269.63,15191371,409604009060000.0,101388.0,8940484,0.5885,234.47750000000002,14.995573689076814,264.46864737815366,204.48635262184638,0.11844926084413951,-1.9774011299435235,93.55828220858889,64.41424081955915,ADANIPORTS,EQ
2069,2016-08-17,273.55,274.0,276.35,265.2,265.9,267.65,271.29,11251645,305245022470000.0,97505.0,7580869,0.6738,236.83,16.334693462923802,269.4993869258476,204.16061307415242,0.16711162394290596,-15.861440291704726,21.973094170403417,62.490050629732146,ADANIPORTS,EQ
2070,2016-08-18,267.65,268.3,277.0,267.95,274.55,275.45,274.94,9439270,259522020310000.0,78055.0,6720843,0.7120000000000001,239.53250000000003,18.030633837453177,275.59376767490636,203.47123232509367,0.21767121318362057,-2.792792792792813,82.87292817679548,66.1347681852626,ADANIPORTS,EQ
2071,2016-08-19,275.45,274.9,277.9,270.15,273.0,273.05,273.64,3970921,108661364480000.0,43317.0,1959299,0.4934,242.025,19.06966797937143,280.16433595874287,203.88566404125714,0.2756874605364659,-8.599290780141787,37.41935483871012,47.42179239530301,ADANIPORTS,EQ
2072,2016-08-22,273.05,274.4,279.7,268.65,271.1,270.55,272.43,3638085,99112410395000.0,67021.0,1072501,0.2948,244.28500000000003,19.658747216102487,283.602494432205,204.96750556779506,0.3543111732402001,-15.721649484536046,17.194570135746897,45.82895105041751,ADANIPORTS,EQ
2073,2016-08-23,270.55,271.7,276.15,270.1,272.8,272.5,272.45,4511269,122908309684999.98,28008.0,2349275,0.5208,246.60249999999996,20.13461587863788,286.8717317572757,206.33326824272422,0.45355203135587985,-12.37113402061854,39.66942148760323,31.42778215402009,ADANIPORTS,EQ
2074,2016-08-24,272.5,273.8,273.8,268.55,270.2,270.1,270.37,3036313,82093926785000.0,26066.0,1628695,0.5364,248.8875,20.075396535410608,289.0382930708212,208.73670692917878,0.5641779780902632,-16.946160635480968,29.52380952380974,28.795933715719958,ADANIPORTS,EQ
2075,2016-08-25,270.1,271.5,271.5,260.1,262.3,261.75,262.93,8422383,221451037495000.0,46061.0,5056627,0.6004,250.54000000000002,19.682617230794605,289.9052344615892,211.1747655384108,0.6742904085363736,-35.579781962338934,14.473684210526145,27.888971740646372,ADANIPORTS,EQ
2076,2016-08-26,261.75,262.95,263.2,255.1,256.5,257.7,257.97,4991512,128765417484999.98,55419.0,2283120,0.4574,252.1625,18.806122148505143,289.7747442970103,214.55025570298972,0.7974034604147497,-48.19277108433737,32.098765432098716,25.365419722144868,ADANIPORTS,EQ
2077,2016-08-29,257.7,253.45,263.35,247.55,263.05,262.6,256.66,6941895,178167734315000.0,59507.0,2443351,0.352,253.67249999999999,18.342526622471386,290.3575532449428,216.98744675505722,0.926026051672342,-38.084632516703735,95.25316455696203,47.275204733195636,ADANIPORTS,EQ
2078,2016-08-30,262.6,264.55,265.4,260.1,263.35,262.95,262.83,2076344,54571688715000.0,28653.0,512383,0.2468,255.3925,17.45412238295658,290.3007447659132,220.48425523408685,1.068868511359944,-47.116736990154735,53.773584905660194,60.37517163157366,ADANIPORTS,EQ
2079,2016-08-31,262.95,263.25,266.45,261.7,262.3,262.95,264.01,5047234,133250863365000.02,43526.0,3081097,0.6104999999999999,257.3075,15.93894828305018,289.1853965661004,225.42960343389964,1.2304771418816525,-52.09953343701403,26.31578947368421,58.44751297876882,ADANIPORTS,EQ
2080,2016-09-01,262.95,263.15,263.9,257.8,259.0,258.7,260.04,3552214,92371722255000.0,34813.0,1960205,0.5518,259.1,13.721496772784448,286.54299354556895,231.65700645443113,1.3870776702183056,-65.3188180404355,14.754098360655448,31.614490913333288,ADANIPORTS,EQ
2081,2016-09-02,258.7,259.0,269.4,256.8,268.8,268.2,266.48,6194172,165059393890000.0,53801.0,2451465,0.3958,261.115,11.710264278614876,284.5355285572298,237.69447144277026,1.6304026189188772,-35.769828926905156,90.47619047619054,43.84869277017674,ADANIPORTS,EQ
2082,2016-09-06,268.2,270.0,271.75,267.6,269.05,270.6,270.3,4376626,118300421080000.0,33556.0,2859613,0.6534000000000001,262.945,9.982193356764933,282.90938671352984,242.98061328647012,1.8719807376747768,-28.30482115085528,72.28915662650643,59.17314848778415,ADANIPORTS,EQ
2083,2016-09-07,270.6,270.0,274.1,266.3,272.0,272.25,270.46,3506325,94830357830000.0,30937.0,1650001,0.4706,264.525,8.684006775994765,281.8930135519895,247.15698644801046,2.1546231855072637,-23.17262830482113,76.28205128205103,79.68246612824935,ADANIPORTS,EQ
2084,2016-09-08,272.25,272.0,276.5,272.0,274.5,275.6,274.13,3257359,89294662795000.0,23430.0,1495212,0.459,266.3175,6.795592127970155,279.90868425594033,252.7263157440597,2.4350734104935015,-12.752721617418256,80.00000000000051,76.190402636186,ADANIPORTS,EQ
2085,2016-09-09,275.6,274.95,275.5,270.1,272.2,272.2,272.99,2254000,61532780620000.01,33687.0,912572,0.4049,267.005,6.651768660822245,280.3085373216445,253.7014626783555,2.7487977838422726,-23.328149300155538,38.888888888888424,65.05698005698,ADANIPORTS,EQ
2086,2016-09-12,272.2,268.9,268.9,256.4,259.75,260.0,260.83,4089149,106657777905000.0,48474.0,2222540,0.5435,267.33000000000004,6.092475946542716,279.5149518930855,255.1450481069146,2.8663706399680806,-56.994818652849766,28.800000000000182,49.22962962962972,ADANIPORTS,EQ
2087,2016-09-14,260.0,261.0,268.0,256.85,267.2,264.7,262.65,5183715,136148462370000.0,40863.0,2889820,0.5575,267.65250000000003,5.747481714102078,279.14746342820416,256.1575365717959,2.937258307935326,-40.759930915371385,70.40358744394602,46.030825444278214,ADANIPORTS,EQ
2088,2016-09-15,264.7,266.05,269.75,262.0,267.5,267.4,266.48,2969754,79138435405000.0,26640.0,1244739,0.4191,267.345,5.577348455205258,278.49969691041053,256.1903030895895,2.993064989007662,-31.4335060449051,69.67741935483842,56.29366893292822,ADANIPORTS,EQ
2089,2016-09-16,267.4,268.0,275.0,267.7,271.0,271.15,272.05,5596231,152246829440000.0,45907.0,3232204,0.5776,267.52,5.641957480505569,278.8039149610111,256.23608503898885,3.065337011439512,-18.480138169257426,47.26027397260251,62.44709359046232,ADANIPORTS,EQ
2090,2016-09-19,271.15,272.0,277.7,269.65,275.15,276.15,274.64,3949553,108469644305000.0,40833.0,2059615,0.5215,267.55499999999995,5.695656239741505,278.94631247948297,256.16368752051693,3.1340120845433495,-5.14096185737981,80.74534161490672,65.89434498078256,ADANIPORTS,EQ
2091,2016-09-20,276.15,276.95,276.95,267.85,269.4,270.1,271.97,4084585,111087697959999.98,50831.0,2296118,0.5621,267.40749999999997,5.582945718529196,278.5733914370584,256.24160856294156,3.173331956097406,-35.68075117370874,24.72527472527482,50.910296770928035,ADANIPORTS,EQ
2092,2016-09-21,270.1,275.0,276.0,268.0,270.1,269.7,271.93,5226987,142137681300000.0,53506.0,2826730,0.5408,267.365,5.560956468397499,278.486912936795,256.243087063205,3.2163383525358578,-37.55868544600937,21.249999999999858,42.24020544672714,ADANIPORTS,EQ
2093,2016-09-22,269.7,273.2,277.4,271.55,276.0,275.35,274.93,4923688,135365080850000.0,46503.0,2751349,0.5588000000000001,267.5075,5.733311594829965,278.9741231896599,256.0408768103401,3.237230368800037,-11.032863849765093,64.95726495726554,36.97751322751341,ADANIPORTS,EQ
2094,2016-09-23,275.35,276.75,277.7,273.3,275.3,275.1,275.46,3066615,84472980600000.0,27365.0,1509402,0.4922,267.7575,5.956956901608551,279.6714138032171,255.8435861967829,3.238591072547519,-12.206572769952885,40.909090909091375,42.37211862211893,ADANIPORTS,EQ
2095,2016-09-26,275.1,274.5,274.5,268.8,270.65,270.4,270.86,2817192,76307279805000.0,33302.0,1364613,0.4844,268.19,5.810032158733341,279.8100643174667,256.5699356825333,3.2087778481875793,-34.2723004694836,28.07017543859595,44.645510434984296,ADANIPORTS,EQ
2096,2016-09-27,270.4,273.0,273.7,263.8,264.5,264.7,267.73,3623937,97021959825000.0,33994.0,1987631,0.5485,268.54,5.336384543987095,279.2127690879742,257.86723091202583,3.1534198569024587,-61.03286384976523,9.090909090908882,26.023391812865412,ADANIPORTS,EQ
2097,2016-09-28,264.7,266.7,272.0,262.1,271.0,271.0,267.72,4450516,119149300615000.02,31887.0,2479755,0.5572,268.96,5.172309878090029,279.30461975618005,258.6153802438199,3.0801607281351804,-31.455399061032796,89.89898989898988,42.35335814283158,ADANIPORTS,EQ
2098,2016-09-29,271.0,273.3,273.7,254.45,260.0,256.8,260.49,7369816,191978266185000.0,39800.0,3616809,0.4908,268.65250000000003,5.703910823769481,280.060321647539,257.24467835246105,2.9687002599917336,-89.89247311827947,12.207792207792325,37.06589706589704,ADANIPORTS,EQ
2099,2016-09-30,256.8,258.0,259.8,249.1,255.5,256.75,252.84,8404996,212514046110000.0,52041.0,4443752,0.5287,268.34250000000003,6.1788534749144715,280.70020694982895,255.98479305017108,2.8638878145043685,-73.25174825174823,71.49532710280367,57.86736973652864,ADANIPORTS,EQ
2100,2016-10-03,256.75,260.7,267.5,259.3,264.9,264.5,264.49,3775937,99868330315000.0,54378.0,1396409,0.3697999999999999,268.6325,5.82865595694771,280.2898119138954,256.9751880861046,2.785148195338529,-46.153846153846125,63.41463414634141,49.03925115231248,ADANIPORTS,EQ
2101,2016-10-04,264.5,267.6,269.8,263.1,268.35,268.7,266.74,3083178,82241632230000.0,42922.0,1546854,0.5017,268.65749999999997,5.827775485257408,280.3130509705148,257.00194902948516,2.7220302721572147,-31.468531468531474,83.58208955223844,72.83068360046119,ADANIPORTS,EQ
2102,2016-10-05,268.7,269.95,269.95,264.0,265.1,265.45,266.41,2157411,57475024679999.99,25509.0,952480,0.4415,268.4,5.851158230033058,280.1023164600661,256.69768353993385,2.6499851337230367,-42.83216783216784,24.36974789915952,57.122157199246466,ADANIPORTS,EQ
2103,2016-10-06,265.45,267.0,267.6,261.2,264.5,264.9,265.21,3683355,97685712930000.0,29330.0,2042773,0.5546,268.0325,5.827391648272673,279.6872832965454,256.37771670345467,2.591270107038289,-44.7552447552448,57.81249999999952,55.25477915046584,ADANIPORTS,EQ
2104,2016-10-07,264.9,267.4,268.2,262.35,267.8,266.85,265.59,3109737,82592985750000.0,20223.0,1658374,0.5333,267.59499999999997,5.5512658586024655,278.6975317172049,256.492468282795,2.5312568670647293,-37.93706293706283,76.92307692307737,53.035108274078816,ADANIPORTS,EQ
2105,2016-10-10,266.85,268.95,268.95,263.15,264.0,264.0,264.96,4104061,108741101025000.0,33118.0,2768071,0.6745,267.185,5.495790255060971,278.17658051012194,256.19341948987807,2.463562100587101,-47.90209790209787,14.655172413793467,49.79691644562346,ADANIPORTS,EQ
2106,2016-10-13,264.0,263.3,263.3,248.1,251.65,251.1,254.23,5621911,142927046190000.0,65892.0,3405454,0.6057,266.74,6.394952779648959,279.5299055592979,253.9500944407021,2.374209807771235,-89.86486486486487,19.736842105263136,37.105030480711335,ADANIPORTS,EQ
2107,2016-10-14,251.1,252.0,256.2,251.25,254.2,254.35,253.95,2690365,68321652050000.0,49329.0,979756,0.3642,266.22249999999997,6.962332394372638,280.1471647887453,252.2978352112547,2.3061066548650255,-78.88513513513513,62.62626262626266,32.33942571510643,ADANIPORTS,EQ
2108,2016-10-17,254.35,253.0,255.05,249.4,251.1,250.75,251.88,1657111,41739917200000.0,42751.0,414130,0.2498999999999999,265.39,7.763470466584005,280.916940933168,249.86305906683197,2.218895054584984,-89.96212121212119,23.89380530973439,35.4189700137534,ADANIPORTS,EQ
2109,2016-10-18,250.75,251.55,269.0,251.55,268.05,267.0,260.49,4975655,129611438765000.02,48048.0,1505692,0.3026,265.1825,7.656134021763647,280.4947680435273,249.8702319564727,2.184764236393284,-26.17187499999996,88.53868194842406,58.35291662814038,ADANIPORTS,EQ
2110,2016-10-19,267.0,269.0,273.4,262.8,271.0,271.6,269.02,4745567,127663987434999.98,47853.0,1053139,0.2219,264.95500000000004,7.375544583015514,279.70608916603106,250.20391083396902,2.1687342822187303,-8.203124999999869,83.01886792452868,65.15045172756238,ADANIPORTS,EQ
